Start Time  Tuesday January 11 2022 18:24:02,,,,,,,
Bitrate   500 kbit/s,,,,,,,
Operating Mode  Std Ext ErrDet,,,,,,,
Driver Version  4.1.212.0,,,,,,,
Bus,No,Time,State,ID (hex),DLC,Data (hex),ASCII
USB-to-CAN V2 compact  CAN-1,"1,800",00:59.1,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,801",00:59.1,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,802",00:59.1,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,803",00:59.1,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,804",00:59.1,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,805",00:59.1,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,806",00:59.1,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,807",00:59.1,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,808",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,809",00:59.2,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,810",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,811",00:59.2,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,812",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,813",00:59.2,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,814",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,815",00:59.2,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,816",00:59.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,817",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,818",00:59.2,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,819",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,820",00:59.2,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,821",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,822",00:59.2,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,823",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,824",00:59.2,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,825",00:59.2,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,826",00:59.2,      ,584,8,4B 47 20 00 60 B1 00 00,KG .`...
USB-to-CAN V2 compact  CAN-1,"1,827",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,828",00:59.3,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,829",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,830",00:59.3,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,831",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,832",00:59.3,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,833",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,834",00:59.3,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,835",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,836",00:59.3,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,837",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,838",00:59.3,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,839",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,840",00:59.3,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,841",00:59.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,842",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,843",00:59.3,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,844",00:59.3,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,845",00:59.3,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,846",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,847",00:59.4,      ,584,8,4B 47 20 00 60 B1 00 00,KG .`...
USB-to-CAN V2 compact  CAN-1,"1,848",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,849",00:59.4,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,850",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,851",00:59.4,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,852",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,853",00:59.4,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,854",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,855",00:59.4,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,856",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,857",00:59.4,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,858",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,859",00:59.4,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,860",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,861",00:59.4,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,862",00:59.4,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,863",00:59.4,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,864",00:59.4,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,865",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,866",00:59.5,      ,584,8,4B 47 20 00 60 B1 00 00,KG .`...
USB-to-CAN V2 compact  CAN-1,"1,867",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,868",00:59.5,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,869",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,870",00:59.5,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,871",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,872",00:59.5,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,873",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,874",00:59.5,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,875",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,876",00:59.5,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,877",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,878",00:59.5,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,879",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,880",00:59.5,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,881",00:59.5,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,882",00:59.5,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,883",00:59.6,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,884",00:59.6,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,885",00:59.6,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,886",00:59.6,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,887",00:59.6,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,888",00:59.6,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,889",00:59.6,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,890",00:59.6,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
USB-to-CAN V2 compact  CAN-1,"1,891",00:59.6,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,892",00:59.6,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,893",00:59.6,      ,604,8,2F 60 60 00 06 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,894",00:59.6,      ,584,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,895",00:59.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,896",00:59.6,      ,604,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,897",00:59.6,      ,584,8,4F 61 60 00 06 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,898",00:59.6,      ,604,8,23 7C 60 00 C2 C0 FF FF,#|`.....
USB-to-CAN V2 compact  CAN-1,"1,899",00:59.6,      ,584,8,60 7C 60 00 00 00 00 00,`|`.....
USB-to-CAN V2 compact  CAN-1,"1,900",00:59.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,901",00:59.7,      ,604,8,2F 98 60 00 23 00 00 00,/.`.#...
USB-to-CAN V2 compact  CAN-1,"1,902",00:59.7,      ,584,8,60 98 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,903",00:59.7,      ,204,2,1F 00,..
USB-to-CAN V2 compact  CAN-1,"1,904",00:59.7,      ,184,6,37 83 C2 C0 FF FF,7.....
USB-to-CAN V2 compact  CAN-1,"1,905",00:59.7,      ,184,6,37 96 C2 C0 FF FF,7.....
USB-to-CAN V2 compact  CAN-1,"1,906",00:59.7,      ,604,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,907",00:59.7,      ,584,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,908",00:59.7,      ,604,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,909",00:59.7,      ,584,8,4F 61 60 00 01 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,910",00:59.8,      ,204,2,07 00,..
USB-to-CAN V2 compact  CAN-1,"1,911",00:59.8,      ,184,6,37 97 C2 C0 FF FF,7.....
USB-to-CAN V2 compact  CAN-1,"1,912",00:59.8,      ,184,6,33 06 C2 C0 FF FF,3.....
USB-to-CAN V2 compact  CAN-1,"1,913",00:59.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,914",00:59.9,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,915",00:59.9,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,916",01:00.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,917",01:00.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,918",01:00.3,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,919",01:00.3,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,920",01:00.4,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,921",01:00.5,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,922",01:00.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,923",01:00.6,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,924",01:00.7,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,925",01:00.8,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,926",01:00.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,927",01:00.8,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,928",01:00.9,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,929",01:01.0,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,930",01:01.1,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,931",01:01.2,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,932",01:01.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,933",01:01.2,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,934",01:01.3,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,935",01:01.4,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,936",01:01.5,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,937",01:01.6,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,938",01:01.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,939",01:01.6,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,940",01:01.7,      ,702,1,0,.
USB-to-CAN V2 compact  CAN-1,"1,941",01:01.7,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,942",01:01.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,943",01:01.8,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,944",01:01.9,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,945",01:02.0,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,946",01:02.1,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,947",01:02.1,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,948",01:02.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,949",01:02.2,      ,602,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,950",01:02.3,      ,582,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,951",01:02.3,      ,582,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,952",01:02.3,      ,582,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,953",01:02.3,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"1,954",01:02.3,      ,582,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,955",01:02.4,      ,702,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,956",01:02.5,      ,602,8,2B 17 10 00 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,957",01:02.5,      ,582,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,958",01:02.5,      ,602,8,40 0E 20 00 00 00 00 00,@. .....
USB-to-CAN V2 compact  CAN-1,"1,959",01:02.5,      ,582,8,4F 0E 20 00 00 00 00 00,O. .....
USB-to-CAN V2 compact  CAN-1,"1,960",01:02.5,      ,602,8,40 0A 10 00 00 00 00 00,@.......
USB-to-CAN V2 compact  CAN-1,"1,961",01:02.5,      ,582,8,41 0A 10 00 09 00 00 00,A.......
USB-to-CAN V2 compact  CAN-1,"1,962",01:02.5,      ,602,8,60 00 00 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,963",01:02.5,      ,582,8,00 30 32 2E 30 30 2E 31,.02.00.1
USB-to-CAN V2 compact  CAN-1,"1,964",01:02.5,      ,602,8,70 00 00 00 00 00 00 00,p.......
USB-to-CAN V2 compact  CAN-1,"1,965",01:02.5,      ,582,8,1B 39 00 00 00 00 00 00,.9......
USB-to-CAN V2 compact  CAN-1,"1,966",01:02.5,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,967",01:02.5,      ,602,8,23 00 18 01 82 01 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,968",01:02.5,      ,582,8,60 00 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,969",01:02.5,      ,602,8,2F 00 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,970",01:02.5,      ,582,8,60 00 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,971",01:02.5,      ,602,8,2B 00 18 03 D0 07 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,972",01:02.5,      ,582,8,60 00 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,973",01:02.5,      ,602,8,2B 00 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,974",01:02.5,      ,582,8,60 00 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,975",01:02.6,      ,602,8,2F 00 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,976",01:02.6,      ,582,8,60 00 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,977",01:02.6,      ,602,8,23 00 1A 01 08 01 05 20,#...... 
USB-to-CAN V2 compact  CAN-1,"1,978",01:02.6,      ,582,8,60 00 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,979",01:02.6,      ,602,8,23 00 1A 02 08 02 05 20,#...... 
USB-to-CAN V2 compact  CAN-1,"1,980",01:02.6,      ,582,8,60 00 1A 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,981",01:02.6,      ,602,8,23 00 1A 03 08 00 06 20,#...... 
USB-to-CAN V2 compact  CAN-1,"1,982",01:02.6,      ,582,8,60 00 1A 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,983",01:02.6,      ,602,8,23 00 1A 04 08 00 07 20,#...... 
USB-to-CAN V2 compact  CAN-1,"1,984",01:02.6,      ,582,8,60 00 1A 04 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,985",01:02.6,      ,602,8,2F 00 1A 00 04 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,986",01:02.6,      ,582,8,60 00 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,987",01:02.6,      ,602,8,23 00 18 01 82 01 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,988",01:02.6,      ,582,8,60 00 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,989",01:02.6,      ,602,8,23 01 18 01 82 02 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,990",01:02.6,      ,582,8,60 01 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,991",01:02.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,992",01:02.6,      ,602,8,2F 01 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,993",01:02.6,      ,582,8,60 01 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,994",01:02.7,      ,602,8,2B 01 18 03 BC 02 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,995",01:02.7,      ,582,8,60 01 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,996",01:02.7,      ,602,8,2B 01 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,997",01:02.7,      ,582,8,60 01 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,998",01:02.7,      ,602,8,2F 01 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,999",01:02.7,      ,582,8,60 01 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,000",01:02.7,      ,602,8,23 01 1A 01 08 00 08 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,001",01:02.7,      ,582,8,60 01 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,002",01:02.7,      ,602,8,23 01 1A 02 08 00 09 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,003",01:02.7,      ,582,8,60 01 1A 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,004",01:02.7,      ,602,8,2F 01 1A 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,005",01:02.7,      ,582,8,60 01 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,006",01:02.7,      ,602,8,23 01 18 01 82 02 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"2,007",01:02.7,      ,582,8,60 01 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,008",01:02.7,      ,602,8,23 02 18 01 82 03 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"2,009",01:02.7,      ,582,8,60 02 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,010",01:02.7,      ,602,8,2F 02 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,011",01:02.7,      ,582,8,60 02 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,012",01:02.8,      ,602,8,2B 02 18 03 BC 02 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"2,013",01:02.8,      ,582,8,60 02 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,014",01:02.8,      ,602,8,2B 02 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"2,015",01:02.8,      ,582,8,60 02 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,016",01:02.8,      ,602,8,2F 02 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,017",01:02.8,      ,582,8,60 02 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,018",01:02.8,      ,602,8,23 02 1A 01 08 00 0E 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,019",01:02.8,      ,582,8,60 02 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,020",01:02.8,      ,602,8,23 02 1A 02 08 01 21 20,#.....! 
USB-to-CAN V2 compact  CAN-1,"2,021",01:02.8,      ,582,8,60 02 1A 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,022",01:02.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,023",01:02.8,      ,602,8,23 02 1A 03 08 02 21 20,#.....! 
USB-to-CAN V2 compact  CAN-1,"2,024",01:02.8,      ,582,8,60 02 1A 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,025",01:02.8,      ,602,8,23 02 1A 04 08 03 21 20,#.....! 
USB-to-CAN V2 compact  CAN-1,"2,026",01:02.8,      ,582,8,60 02 1A 04 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,027",01:02.8,      ,602,8,23 02 1A 05 08 04 21 20,#.....! 
USB-to-CAN V2 compact  CAN-1,"2,028",01:02.8,      ,582,8,60 02 1A 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,029",01:02.8,      ,602,8,23 02 1A 06 08 05 21 20,#.....! 
USB-to-CAN V2 compact  CAN-1,"2,030",01:02.8,      ,582,8,60 02 1A 06 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,031",01:02.9,      ,602,8,23 02 1A 07 08 06 21 20,#.....! 
USB-to-CAN V2 compact  CAN-1,"2,032",01:02.9,      ,582,8,60 02 1A 07 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,033",01:02.9,      ,602,8,23 02 1A 08 08 07 21 20,#.....! 
USB-to-CAN V2 compact  CAN-1,"2,034",01:02.9,      ,582,8,60 02 1A 08 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,035",01:02.9,      ,602,8,2F 02 1A 00 08 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,036",01:02.9,      ,582,8,60 02 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,037",01:02.9,      ,602,8,23 02 18 01 82 03 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"2,038",01:02.9,      ,582,8,60 02 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,039",01:02.9,      ,602,8,23 03 18 01 82 04 00 80,#.......
